Fact,ProvenanceLeft,ProvenanceRight,Rule
partOf(567|enzyme),receptor(enzyme|567|CDC7 family|1960|cell division cycle 7||||CDC7|CDC7-related kinase|Hsk1|1745|CDC7|cell division cycle 7|1p22.1|NM_001134419|NP_001127891|O00311|8317|ENSG00000097046),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(568|enzyme),receptor(enzyme|568|CLK family|1990|CDC like kinase 1||||CLK1|dual specificity protein kinase CLK1|STY|2068|CLK1|CDC like kinase 1|2q33.1|NM_001162407|NP_001155879|P49759|1195|ENSG00000013441),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(569|enzyme),"receptor(enzyme|569|Csk family|1994|C-terminal Src kinase||||CSK|tyrosine-protein kinase CSK|c-src tyrosine kinase|CSK, non-receptor tyrosine kinase|2444|CSK|C-terminal Src kinase|15q24.1|NM_001127190|NP_001120662|P41240|1445|ENSG00000103653)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(570|enzyme),receptor(enzyme|570|Cyclin-dependent kinase-like (CDKL) family|1982|cyclin dependent kinase like 1||||CdkL1|KKIALRE|cyclin-dependent kinase-like 1 (CDC2-related kinase)|1781|CDKL1|cyclin dependent kinase like 1|14q21.3|NM_004196|NP_004187|Q00532|8814|ENSG00000100490),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(571|enzyme),receptor(enzyme|571|DCAMKL family|2005|doublecortin like kinase 1||||DCAMKL1|Click-I|CPG16|DCDC3A|DCLK|DMPK-like gamma|double cortin and calcium/calmodulin-dependent protein kinase-like 1|doublecortin and CaM kinase-like 1|Myotonic dystrophy protein kinase-like gamma|2700|DCLK1|doublecortin like kinase 1|13q13.3|NM_001195415|NP_004725|O15075|9201|ENSG00000133083),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(572|enzyme),receptor(enzyme|572|Death-associated kinase (DAPK) family|2002|death associated protein kinase 1||||DAPK1|DAP-Kinase|DAP kinase 1|death-associated protein kinase 1|2674|DAPK1|death associated protein kinase 1|9q21.33|NM_004938|NP_004929|P53355|1612|ENSG00000196730),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(573|enzyme),"receptor(enzyme|573|Other DMPK family kinases|1509|citron rho-interacting serine/threonine kinase||||CRIK|citron-K kinase|postsynaptic density protein (citron)|Cit-k|citron-N|CRIK-SK|serine/threonine-protein kinase 21|STK21|citron (rho-interacting, serine/threonine kinase 21)|1985|CIT|citron rho-interacting serine/threonine kinase|12q24.23|NM_001206999|NP_009105|O14578|11113|ENSG00000122966)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(574|enzyme),receptor(enzyme|574|Fak family|2180|protein tyrosine kinase 2||||FAK|FADK|FADK 1|FAK1|focal adhesion kinase|FRNK|p125FAK|9611|PTK2|protein tyrosine kinase 2|8q24.3|NM_001199649|NP_005598|Q05397|5747|ENSG00000169398),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(575|enzyme),"receptor(enzyme|575|Fer family|2022|FER tyrosine kinase||||Fer|c-FER|PPP1R74|protein phosphatase 1, regulatory subunit 74|TYK3|tyrosine protein kinase FLK|fer (fms/fps related) protein kinase, testis specific 2|fer (fps/fes related) tyrosine kinase|fer (fms/fps related) protein kinase|3655|FER|FER tyrosine kinase|5q21.3|NM_005246|NP_005237|P16591|2241|ENSG00000151422)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(576|enzyme),receptor(enzyme|576|G11 family|2216|winged helix repair factor 1||||G11|RP1|STK19|Stk19|11398|WHR1|winged helix repair factor 1|6p21.33|NM_004197|NP_004188|P49842|8859|ENSG00000204344),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(577|enzyme),"receptor(enzyme|577|Haspin family|2028|histone H3 associated protein kinase||||Haspin|Germ cell-specific gene 2 protein|Haploid germ cell-specific nuclear protein kinase|haspin|Serine/threonine-protein kinase haspin|germ cell associated 2 (haspin)|germ cell-specific gene 2|GSG2|germ cell associated 2, haspin|Gsg2|19682|HASPIN|histone H3 associated protein kinase|17p13.2|NM_031965|NP_114171|Q8TF76|83903|ENSG00000177602)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(578|enzyme),receptor(enzyme|578|IKK family|1989|component of inhibitor of nuclear factor kappa B kinase complex||||IKK-alpha|Chuk1|conserved helix-loop-helix ubiquitous kinase|I-kappa-B kinase 1|IkappaB kinase alpha|IkBKA|IKK1|IKKA|IKKalpha|inhibitor of nuclear factor kappa-B kinase subunit alpha|NFKBIKA|nuclear factor NF-kappa-B inhibitor kinase alpha|TCF16|1974|CHUK|component of inhibitor of nuclear factor kappa B kinase complex|10q24.31|NM_001278|NP_001269|O15111|1147|ENSG00000213341),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(579|enzyme),receptor(enzyme|579|Interleukin-1 receptor-associated kinase (IRAK) family|2042|interleukin 1 receptor associated kinase 1||||IRAK1|pelle|Plpk|interleukin-1 receptor-associated kinase 1|6112|IRAK1|interleukin 1 receptor associated kinase 1|Xq28|NM_001025242|NP_001020413|P51617|3654|ENSG00000184216),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(580|enzyme),receptor(enzyme|580|IRE family|2020|endoplasmic reticulum to nucleus signaling 1||||IRE1|inositol-requiring enzyme 1|3449|ERN1|endoplasmic reticulum to nucleus signaling 1|17q23.3|NM_001433|NP_001424|O75460|2081|ENSG00000178607),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(581|enzyme),receptor(enzyme|581|Janus kinase (JakA) family|2047|Janus kinase 1||||JAK1|JAK1A|JAK1B|JTK3|6190|JAK1|Janus kinase 1|1p31.3|NM_002227|NP_002218|P23458|3716|ENSG00000162434),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(582|enzyme),receptor(enzyme|582|Leucine-rich repeat kinase (LRRK) family|2058|leucine rich repeat kinase 1||||LRRK1|RIPK6|Roco1|18608|LRRK1|leucine rich repeat kinase 1|15q26.3|NM_024652|NP_078928|Q38SD2|79705|ENSG00000154237),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(583|enzyme),receptor(enzyme|583|MAST family|1510|Microtubule associated serine/threonine kinase 1||||MAST1|syntrophin associated serine/threonine kinase|SAST170|SAST|MAST1|19034|MAST1|microtubule associated serine/threonine kinase 1|19p13.13|NM_014975|NP_055790|Q9Y2H9|22983|ENSG00000105613),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(584|enzyme),"receptor(enzyme|584|MOS family|2108|MOS proto-oncogene, serine/threonine kinase||||Mos|proto-oncogene c-Mos|v-mos moloney murine sarcoma viral oncogene homolog|Moloney sarcoma oncogene|MOS proto-oncogene|7199|MOS|MOS proto-oncogene, serine/threonine kinase|8q12.1|NM_005372|NP_005363|P00540|4342|ENSG00000172680)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(585|enzyme),receptor(enzyme|585|Myosin Light Chain Kinase (MLCK) family|1552|myosin light chain kinase||||smMLCK|MLCK108|MLCK210|telokin|MLCK1 (smooth muscle and non-muscle isoform)|myosin|7590|MYLK|myosin light chain kinase|3q21.1|NM_053025|NP_444253|Q15746|4638|ENSG00000065534),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(586|enzyme),receptor(enzyme|586|NAK family|1921|AP2 associated kinase 1||||AAK1|adaptor-associated kinase 1|LMTK1|19679|AAK1|AP2 associated kinase 1|2p13.3|NM_014911|NP_055726|Q2M2I8|22848|ENSG00000115977),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(587|enzyme),receptor(enzyme|587|NDR family|1515|large tumor suppressor kinase 1||||LATS1|Large tumor suppressor homologue 1|WARTS|6514|LATS1|large tumor suppressor kinase 1|6q25.1|NM_001270519|NP_004681|O95835|9113|ENSG00000131023),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(588|enzyme),"receptor(enzyme|588|NIMA (never in mitosis gene a)- related kinase (NEK) family|2114|NIMA related kinase 1||||NEK1|kidney, anemia and testis|kat|7744|NEK1|NIMA related kinase 1|4q33|NM_001199397|NP_036356|Q96PY6|4750|ENSG00000137601)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(589|enzyme),receptor(enzyme|589|NKF1 family|2193|SH3 domain binding kinase 1||||SBK|SH3-binding domain kinase 1|17699|SBK1|SH3 domain binding kinase 1|16p12.1|NM_001024401|NP_001019572|Q52WX2|388228|ENSG00000188322),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(590|enzyme),receptor(enzyme|590|NKF2 family|2161|PTEN induced kinase 1||||PINK1|brpk|Parkinson disease (autosomal recessive) 6|14581|PINK1|PTEN induced kinase 1|1p36.12|NM_032409|NP_115785|Q9BXM7|65018|ENSG00000158828),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(591|enzyme),receptor(enzyme|591|NKF4 family|2141|PDLIM1 interacting kinase 1 like||||CLIK1L|Stk35l2|18981|PDIK1L|PDLIM1 interacting kinase 1 like|1p36.11|NM_001243532|NP_690048|Q8N165|149420|ENSG00000175087),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(592|enzyme),"receptor(enzyme|592|NKF5 family|2241|testis expressed 14, intercellular bridge forming factor||||SgK307|cancer/testis antigen 113|CT113|11737|TEX14|testis expressed 14, intercellular bridge forming factor|17q22|NM_001201457|NP_112562|Q8IWB6|56155|ENSG00000121101)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(593|enzyme),receptor(enzyme|593|NRBP family|2126|nuclear receptor binding protein 1||||NRBP1|BCON3|MADM|MUDPNP|7993|NRBP1|nuclear receptor binding protein 1|2p23.3|NM_013392|NP_037524|Q9UHY1|29959|ENSG00000115216),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(594|enzyme),receptor(enzyme|594|Numb-associated kinase (NAK) family|1941|BMP2 inducible kinase||||BIKE|BIKE|18041|BMP2K|BMP2 inducible kinase|4q21.21|NM_017593|NP_060063|Q9NSY1|55589|ENSG00000138756),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(595|enzyme),receptor(enzyme|595|Other-unique family|1951|serine/threonine kinase like domain containing 1||||Sgk071|C9orf96|chromosome 9 open reading frame 96|Gm711|predicted gene 711|RGD1307355|similar to gene model 711|serine/threonine kinase-like domain containing 1|28669|STKLD1|serine/threonine kinase like domain containing 1|9q34.2|NM_153710|NP_714921|Q8NE28|169436|ENSG00000198870),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(596|enzyme),"receptor(enzyme|596|PDHK family|2915|pyruvate dehydrogenase kinase 1|||||pyruvate dehydrogenase kinase, isoenzyme 1|pyruvate dehydrogenase kinase|8809|PDK1|pyruvate dehydrogenase kinase 1|2q31.1|NM_001278549|NP_001265478|Q15118|5163|ENSG00000152256)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(597|enzyme),receptor(enzyme|597|Other PEK family kinases|2015|eukaryotic translation initiation factor 2 alpha kinase 1||||HRI|HCR|heme-controlled repressor|heme regulated initiation factor 2 alpha kinase|HRI|24921|EIF2AK1|eukaryotic translation initiation factor 2 alpha kinase 1|7p22.1|NM_014413|NP_055228|Q9BQI3|27102|ENSG00000086232),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(598|enzyme),receptor(enzyme|598|Other PIKK family kinases|1934|ATM serine/threonine kinase||||ATM|A-T mutated homolog|ATC|ATD|ATDC|TEL1|ataxia telangiectasia mutated|795|ATM|ATM serine/threonine kinase|11q22.3|NM_000051|NP_000042|Q13315|472|ENSG00000149311),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(599|enzyme),"receptor(enzyme|599|Phosphorylase kinase (PHK) family|2145|phosphorylase kinase catalytic subunit gamma 1||||PHKG1|gamma phosphorylase kinase|HK-gamma-M|PHKIN01|phosphorylase kinase, gamma 1 (muscle)|phosphorylase kinase gamma subunit 1|phosphorylase kinase|8930|PHKG1|phosphorylase kinase catalytic subunit gamma 1|7p11.2|NM_001258459|NP_006204|Q16816|5260|ENSG00000164776)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(600|enzyme),"receptor(enzyme|600|PIM family|2158|Pim-1 proto-oncogene, serine/threonine kinase||||Pim1|proto-oncogene serine/threonine-protein kinase pim-1|proviral integration site 1|pim-1 oncogene|Pim-1 proto-oncogene|8986|PIM1|Pim-1 proto-oncogene, serine/threonine kinase|6p21.2|NM_001243186|NP_002639|P11309|5292|ENSG00000137193)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(601|enzyme),receptor(enzyme|601|Protein kinase N (PKN) family|1520|protein kinase N1||||PKN1|PAK1|PRK1|PRKCL1|protein kinase C-like 1|protease-activated kinase 1|protein kinase PKN|Stk3|DBK|protein kinase C-related kinase 1|9405|PKN1|protein kinase N1|19p13.12|NM_002741|NP_002732|Q16512|5585|ENSG00000123143),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(602|enzyme),receptor(enzyme|602|Polo-like kinase (PLK) family|2168|polo like kinase 1||||PLK1|STPK13|polo-like kinase 1|9077|PLK1|polo like kinase 1|16p12.2|NM_005030|NP_005021|P53350|5347|ENSG00000166851),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(604|enzyme),receptor(enzyme|604|PDK1 family|1519|3-phosphoinositide dependent protein kinase 1||||PDK1|PkB kinase|protein kinase B kinase|3-phosphoinositide dependent protein kinase-1|8816|PDPK1|3-phosphoinositide dependent protein kinase 1|16p13.3|NM_001261816|NP_002604|O15530|5170|ENSG00000140992),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(605|enzyme),receptor(enzyme|605|Protein kinase D (PKD) family|1489|protein kinase D1||||PKD1|PKCM|PRKCM|serine/threonine-protein kinase D1|PKC-mu|9407|PRKD1|protein kinase D1|14q12|NM_002742|NP_002733|Q15139|5587|ENSG00000184304),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(607|enzyme),receptor(enzyme|607|PSK family|2178|protein serine kinase H1||||PSKH1||9529|PSKH1|protein serine kinase H1|16q22.1|NM_006742|NP_006733|P11801|5681|ENSG00000159792),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(608|enzyme),receptor(enzyme|608|Pyruvate dehydrogenase kinase (PDHK) family|1939|branched chain keto acid dehydrogenase kinase||||BCKDK|BCKDHKIN|BCKD-kinase|branched chain ketoacid dehydrogenase kinase|16902|BCKDK|branched chain keto acid dehydrogenase kinase|16p11.2|NM_001122957|NP_001116429|O14874|10295|ENSG00000103507),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(609|enzyme),receptor(enzyme|609|RAD53 family|1988|checkpoint kinase 2||||Chk2|CDS1|HuCds1|PP1425|RAD53|16627|CHEK2|checkpoint kinase 2|22q12.1|NM_001005735|NP_001005735|O96017|11200|ENSG00000183765),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(610|enzyme),"receptor(enzyme|610|RAF family|1933|A-Raf proto-oncogene, serine/threonine kinase||||A-Raf|ARAF1|proto-oncogene A-Raf-1|Raf related protein|Ras-binding protein|A-Raf proto-oncogene|Araf proto-oncogene, serine/threonine kinase|Araf proto-oncogene|646|ARAF|A-Raf proto-oncogene, serine/threonine kinase|Xp11.3|NM_001256196|NP_001645|P10398|369|ENSG00000078061)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(612|enzyme),receptor(enzyme|612|RCK family|2038|ciliogenesis associated kinase 1||||ICK|ICK|Ick|intestinal cell kinase|intestinal cell (MAK-like) kinase|Laryngeal cancer kinase 2|LCK2|21219|CILK1|ciliogenesis associated kinase 1|6p12.1|NM_014920|NP_055735|Q9UPZ9|22858|ENSG00000112144),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(613|enzyme),receptor(enzyme|613|Receptor interacting protein kinase (RIPK) family|1932|ankyrin repeat and kinase domain containing 1||||SgK288|X-kinase|Protein kinase PKK2|Sugen kinase 288|21027|ANKK1|ankyrin repeat and kinase domain containing 1|11q23.2|NM_178510|NP_848605|Q8NFD2|255239|ENSG00000170209),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(614|enzyme),"receptor(enzyme|614|RSKL family|1532|ribosomal protein S6 kinase C1||||RSKL1|RPK118|ribosomal protein S6 kinase, 52kD, polypeptide 1|ribosomal protein S6 kinase delta-1|ribosomal protein S6 kinase, polypeptide C1|10439|RPS6KC1|ribosomal protein S6 kinase C1|1q32.3|NM_001136138|NP_001129610|Q96S38|26750|ENSG00000136643)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(615|enzyme),"receptor(enzyme|615|SCY1 family|2195|SCY1 like pseudokinase 1||||SCYL1|GKLP|mdf|mfd|N-terminal kinase-like protein|NTKL|p105|TAPK|TEIF|telomerase regulation-associated protein|telomerase transcriptional elements-interacting factor|teratoma-associated tyrosine kinase|TRAP|SCY1-like 1 (S. cerevisiae)|SCY1-like, kinase-like 1|14372|SCYL1|SCY1 like pseudokinase 1|11q13.1|NM_020680|NP_065731|Q96KG9|57410|ENSG00000142186)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(616|enzyme),receptor(enzyme|616|SGK family|1534|serum/glucocorticoid regulated kinase 1||||SGK1|serine/threonine-protein kinase Sgk1|10810|SGK1|serum/glucocorticoid regulated kinase 1|6q23.2|NM_001143676|NP_001137148|O00141|6446|ENSG00000118515),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(617|enzyme),"receptor(enzyme|617|SgK493 family|2166|protein kinase domain containing, cytoplasmic||||SgK493|Adtk1|MAd1|SgK493|sugen kinase 493|vertebrate lonesome kinase|Vlk|protein kinase domain containing|25123|PKDCC|protein kinase domain containing, cytoplasmic|2p21|NM_138370|NP_612379|Q504Y2|91461|ENSG00000162878)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(618|enzyme),receptor(enzyme|618|Slob family|2183|PX domain containing serine/threonine kinase like||||Slob|PX serine/threonine kinase|23326|PXK|PX domain containing serine/threonine kinase like|3p14.3|NM_017771|NP_060241|Q7Z7A4|54899|ENSG00000168297),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(619|enzyme),"receptor(enzyme|619|Src family|1940|BLK proto-oncogene, Src family tyrosine kinase||||Blk|B lymphocyte kinase|p55-Blk|BLK proto-oncogene|1057|BLK|BLK proto-oncogene, Src family tyrosine kinase|8p23.1|NM_001715|NP_001706|P51451|640|ENSG00000136573)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
